,lon,lat,label
6079,-82.2817351,27.9486988,0
16780,-81.4147946,28.7268843,0
3667,-82.5505344,28.8474917,1
6394,-82.2809681,29.1136919,0
3979,-82.4522426,27.5370315,0
13742,-81.322789,27.7153514,1
17723,-80.1809168,27.2170393,1
12248,-81.633713,30.332646,1
7700,-81.8619677,26.5384363,1
13422,-82.7334726,27.6984468,1
2056,-82.6573945,28.3512905,0
18885,-80.1598492,26.5054214,1
5769,-81.8245138,28.8066087,0
6146,-80.3804021,25.6058832,1
8425,-82.3733963,28.1795068,0
18529,-81.2947475,28.6602604,1
2984,-80.1387189,26.9239938,0
16866,-81.0196977,29.1326943,1
15104,-82.5723906,28.017084,0
5142,-80.1038937,26.5782101,0
15437,-82.3053481,27.7845132,1
8685,-84.171756,30.3256584,0
5989,-81.5352626,30.3444981,0
8659,-81.0684826,29.2674135,1
11941,-80.2496502,25.7167841,1
8639,-80.1515663,25.7793905,1
6994,-80.4018245,25.7639601,1
697,-80.2600636,26.3298105,1
15065,-82.0412665,26.9854054,0
18554,-82.6020339,28.3070552,0
2826,-82.6566211,28.2325408,0
3834,-81.9812998,26.6149939,0
7096,-80.2496502,25.7167841,1
5768,-80.4430711,25.4861238,1
12874,-82.3903638,28.4017896,1
16925,-80.2607932,25.7526529,1
5042,-80.2633535,26.1424638,1
7155,-81.5074499,30.3398443,1
4511,-82.4649404,27.3316808,0
4462,-80.1303038,26.525058,1
15937,-82.6011854,28.4552183,0
9442,-82.520912,27.3224606,0
16705,-81.3385973,28.6153758,1
7403,-80.1414395,25.7576865,0
11473,-81.197656,29.6220414,1
9307,-80.1835049,26.0413682,0
6302,-82.5063963,27.2887142,0
14141,-81.5300776,28.5788786,0
463,-80.2556489,26.0144091,1
17026,-82.3778211,28.5551435,0
11385,-80.2752479,27.1924982,0
17845,-80.2763895,27.1444558,0
11216,-81.4186648,30.1766852,0
8625,-80.2967531,25.7732667,0
4895,-81.6610015,30.2798382,1
12554,-82.4978409,28.1656715,0
16063,-82.4562032,29.6515899,1
947,-82.4446868,28.1828897,0
1066,-81.0580626,29.2488505,0
4349,-80.2656595,26.0270878,1
7032,-82.2312592,27.919084,0
18976,-82.4208503,27.034922,1
799,-82.5052928,27.5533884,1
15888,-80.1729253,25.9516127,1
1747,-81.4326168,28.517474,1
17568,-82.8160621,27.8494445,1
15034,-82.2816738,27.8991849,0
10879,-81.7464325,26.6956927,0
2547,-80.3560623,25.7930196,0
1060,-82.6851106,27.815088,1
9521,-81.3504825,28.7086498,0
8875,-80.6848816,26.8024879,0
4896,-80.3513868,25.637884,0
7517,-81.6326543,30.2716069,1
7255,-80.131692,27.0775359,0
2959,-80.1887281,26.4089139,1
5362,-80.2071788,26.7428116,0
3704,-82.6892847,27.7861425,1
18212,-87.2632872,30.5398327,0
18191,-80.0970158,26.2416937,1
2058,-81.317993,28.5878665,0
3559,-80.1955023,26.2204182,0
14013,-81.3828992,28.4690105,0
1575,-82.0519394,26.9198049,0
2201,-80.2062841,26.0175345,1
7274,-80.1779613,26.1829133,0
17449,-80.191547,25.7978735,0
16692,-80.2260457,26.1285998,1
17788,-80.1795349,26.0652383,1
9897,-82.7351255,27.9953482,1
9823,-80.3341825,26.1433192,0
7678,-80.177855,26.3927442,0
11721,-80.2103392,25.7448743,0
14177,-80.0879102,26.8749441,1
14451,-82.7232075,27.7759418,0
11436,-81.355723,28.6352018,1
13278,-84.3144891,30.5834544,0
4471,-82.5335608,28.6459961,0
10997,-80.1783328,26.0986303,1
14123,-81.7101191,25.9443552,0
3454,-81.8310126,30.2089185,0
946,-82.565491,27.3877318,0
4182,-82.5109759,28.0548755,0
25,-80.1077162,26.3431299,1
4817,-80.0855372,26.9083033,0
9584,-80.1586082,26.4312668,1
8300,-80.4053516,27.2711968,1
152,-82.5528538,28.4828261,0
7816,-80.0694283,26.4552616,1
13658,-80.9190834,28.9288123,0
17679,-82.2354719,27.8747543,0
5317,-80.1368248,26.6596687,0
12674,-80.1220305,26.2010533,0
703,-80.2256304,26.3726565,1
11622,-82.6220916,27.7989897,0
10232,-81.4917674,27.4415686,0
14198,-82.5547591,27.5232365,0
5337,-81.3400894,28.7702343,0
8451,-81.2531355,28.6586694,1
12826,-80.2780328,26.1427619,0
3239,-82.4943916,27.9315985,0
7441,-80.3647642,26.0489699,1
8980,-80.2600636,26.3298105,1
2045,-80.1414395,25.7576865,1
6482,-80.3224198,27.4314654,0
16642,-80.3807243,26.110773,0
88,-81.2672871,28.5447402,1
18948,-80.1014144,26.7130986,1
107,-81.7826689,28.0950513,0
14801,-82.6285462,27.732438,1
15362,-81.2933948,28.6507695,0
3506,-82.4820499,27.2293922,0
16724,-82.4098245,27.0308132,1
19113,-80.394451,26.1274143,0
9612,-81.4186648,30.1766852,0
4951,-82.6895368,27.7569413,0
11278,-80.2655664,25.8362317,0
14328,-82.5004242,27.3020123,1
5757,-81.6295648,28.9925345,1
11532,-81.4835346,28.4744496,0
549,-80.3339235,25.8815185,0
9119,-82.7730255,27.8519946,0
9331,-81.4989892,28.4814471,1
11499,-80.4233521,25.4843944,0
17688,-81.315088,29.8841731,0
14333,-80.8445467,28.617037,1
12565,-82.4899579,28.5480686,0
4610,-82.2312592,27.919084,0
2146,-80.3544746,27.2838157,0
14295,-80.1525231,26.8513974,0
16817,-81.1758861,29.5273556,1
16403,-85.6014653,30.1272429,0
2391,-82.4899396,28.5101164,1
1214,-81.027458,29.1972845,0
12548,-82.495527,28.0470323,0
2393,-81.3504825,28.7086498,1
1712,-82.6262069,27.5328174,1
6710,-81.3547477,28.5710434,1
7645,-81.8006665,26.1484712,0
18751,-82.3190317,28.2198965,0
4977,-81.1564087,28.6373999,1
18314,-81.7775062,30.2583233,0
7225,-82.6644583,27.7306755,1
413,-81.5694992,28.2671045,1
4599,-80.1306736,26.122159,1
10308,-80.0965198,26.1989575,1
814,-82.6391983,27.7108208,0
19009,-82.4883799,27.5519278,1
13256,-82.7831581,28.1054497,1
16848,-80.1377006,26.1472918,0
17284,-81.6374939,28.8069223,1
6003,-81.9770368,28.9515574,1
3955,-81.4125149,30.2971204,1
9267,-81.8319358,26.3613812,1
12185,-80.2502781,27.2333675,0
17719,-80.2232289,26.0389017,1
1513,-82.5240186,28.569016,1
5580,-80.1861775,25.9578553,1
5,-80.2107669,27.285175,0
3489,-80.0687445,26.4811011,0
15536,-80.1415752,26.8292937,0
16749,-82.6418402,27.8538863,0
8359,-81.733805,30.1498335,0
13065,-81.8621859,29.6798321,0
14241,-82.5421028,28.8009972,0
6951,-80.509241,25.0160487,1
3498,-80.9621761,29.0715521,1
407,-81.3906744,30.2580334,1
1373,-82.2809681,29.1136919,0
11369,-80.3476947,25.7400585,1
18826,-80.4007045,26.0947353,0
5871,-80.2745283,26.6722293,1
6431,-81.3383711,28.9478191,0
15514,-80.2225498,26.0208868,1
17874,-82.4679013,27.940147,0
13345,-82.4717718,27.3431165,0
5091,-82.7696328,27.9881793,1
12788,-81.1758861,29.5273556,1
11421,-82.2659678,27.030379,1
8362,-80.1417033,26.5467216,1
14586,-81.6896421,29.900752,1
11045,-81.2672871,28.5447402,1
1063,-82.5003822,28.1847544,1
16948,-82.7877875,27.8682926,1
9112,-82.4973535,27.8750318,1
0,-82.0652216,29.1980486,0
2930,-80.3337135,26.050893,0
14810,-80.1143897,26.1518672,0
6193,-82.4558733,27.9215781,1
8786,-80.2911285,26.2619478,0
14989,-80.1352295,26.3524405,1
16566,-80.4982243,27.7926269,1
12894,-80.4172049,25.5475827,1
3538,-82.2190285,28.05306,0
11752,-82.7347591,28.0055866,0
13248,-81.397856,28.7551238,0
11453,-82.785948,28.0029255,1
12128,-82.3222101,27.8838064,0
8524,-82.10194,29.1783001,0
10578,-80.0571611,26.833479,1
6,-82.2558087,29.0654865,1
2885,-80.0571611,26.833479,0
3861,-86.1843747,30.471167,1
17414,-82.4484335,27.9336935,1
7767,-80.6299536,28.0629888,1
15693,-80.3653843,25.7252462,0
14860,-82.5335608,28.6459961,0
8552,-80.8352032,28.5657664,0
13809,-81.8251321,26.2768385,0
17578,-85.6829882,30.2120003,0
476,-81.6588133,26.5958425,0
8729,-80.1525231,26.8513974,1
17265,-80.2463592,25.7539424,1
16458,-82.579327,28.4969994,1
1708,-82.1299272,29.1128879,0
1084,-80.2598783,26.1864137,0
10953,-81.2050615,28.7035936,1
6744,-81.6830946,28.5267268,1
1366,-80.3111873,25.5754955,1
10369,-81.7967376,28.6923089,0
12449,-81.6357353,26.5802908,1
14051,-81.6965235,28.0114732,0
6430,-80.2348968,25.7688777,0
147,-81.8310516,26.6549116,0
3111,-80.1597871,26.5649652,1
13392,-82.7030297,28.3680359,0
12796,-80.2536245,25.7268017,1
8463,-81.5982559,30.4966368,0
9347,-82.7500875,27.9946308,0
10385,-81.7314684,25.9624854,1
16084,-80.4051762,26.1276733,0
9114,-82.8365752,27.9312443,1
4875,-87.3946203,30.5007855,1
17595,-80.2999603,25.6554121,1
8020,-80.3040827,27.1906218,0
16619,-80.9938794,29.1933697,0
4289,-81.6846689,29.9954459,1
6979,-80.3791424,25.8438855,0
16046,-80.3513868,25.637884,0
10844,-82.6849037,28.3245221,0
1799,-82.6506352,27.8315274,0
8131,-80.1788466,25.9692201,1
13760,-81.2253667,28.6045702,1
14668,-81.7085969,30.3158643,1
3263,-80.4544024,27.627496,1
16985,-80.1415386,25.9476496,1
6213,-80.3111873,25.5754955,1
533,-81.3906744,30.2580334,0
9855,-80.1388059,26.60789,0
8546,-80.1741162,26.1680515,0
14680,-80.3030585,25.9538953,0
7827,-80.1214729,25.8210911,1
260,-80.2117709,26.3345893,1
272,-80.1375349,26.637608,1
8234,-81.2195831,28.985234,1
4903,-82.7565898,28.0244621,0
7794,-82.3152037,27.9428809,1
16474,-80.2598783,26.1864137,1
15704,-80.2896618,26.2434944,1
11930,-81.0610153,29.325836,0
16807,-80.313027,27.390657,1
7635,-82.5441097,27.2617428,0
5499,-82.6644583,27.7306755,1
1375,-82.3445762,27.7593366,1
16286,-82.339765,27.8402652,0
15953,-81.397856,28.7551238,1
17011,-81.0196977,29.1326943,1
6408,-80.1264806,26.0050491,0
19119,-80.0641997,26.6982953,0
5879,-87.1739349,30.509751,0
7780,-80.2999603,25.6554121,1
18403,-82.5808243,27.4541015,1
958,-82.2860016,27.8444399,0
378,-82.2260727,29.0612604,0
7076,-81.2772744,28.2520712,1
7627,-81.3136934,28.7423008,0
15859,-82.6193528,28.1816013,1
3184,-87.0930919,30.3836308,0
16009,-80.1708553,25.864528,1
14102,-80.2458646,26.1428909,0
14553,-80.4233521,25.4843944,0
2784,-80.2930294,26.0829325,1
3099,-80.3227839,25.9750531,1
12753,-82.4998208,27.3436677,0
8812,-82.6709792,28.3235692,1
3215,-80.2122092,26.4018136,0
4102,-81.784753,26.2687685,1
2731,-81.2944984,28.4025411,1
3930,-80.2629659,25.6736733,1
14267,-80.1165262,26.1244785,1
12126,-80.8887719,28.9555322,1
9123,-82.4450553,28.0789335,1
7831,-82.8264828,27.8896278,1
10643,-81.5033692,27.5077843,1
12133,-82.2437698,28.224975,0
9323,-81.0196977,29.1326943,0
17455,-81.6994344,30.2644489,0
15683,-80.5896399,28.1197479,1
12515,-81.3906744,30.2580334,1
12401,-81.5113781,28.4518841,1
8513,-81.2681407,28.7777511,0
11110,-80.0770228,26.3813599,1
2889,-82.3709971,28.0278407,1
4933,-81.2263884,29.6281158,0
10766,-81.5667233,30.3278595,1
1864,-81.7033585,28.1351975,1
7105,-82.5391924,28.4698713,0
11911,-80.3462462,25.7722788,0
18615,-81.2019744,28.2926642,0
1053,-80.2142349,25.8242285,1
9247,-81.5898972,30.1734544,0
5526,-80.125606,26.0275713,0
8594,-81.0085288,29.1526295,1
585,-81.5214876,30.3105357,1
6082,-81.1987246,29.5646221,0
9200,-80.214195,26.2262279,0
5816,-80.3498678,27.4564986,1
6503,-80.1328019,26.0433366,0
17415,-80.1322038,25.8414498,1
14272,-82.3217122,27.9619094,0
4229,-81.7120424,30.3790818,0
121,-82.2260727,29.0612604,0
8198,-80.3972377,27.5976,1
5881,-80.1165262,26.1244785,1
16144,-82.359099,27.8791693,0
17004,-82.0437063,28.7042529,1
6975,-82.5307263,27.9320417,0
7531,-82.1105363,26.434843,0
399,-80.4353372,25.6904046,1
2454,-80.1270377,26.7451143,1
7598,-81.6151977,30.1449604,1
19024,-82.6330179,28.486766,0
1484,-82.4867603,27.886406,1
10707,-81.8006665,26.1484712,0
1480,-80.2324366,26.0025914,1
11348,-81.7773034,30.281826,1
10198,-80.9997426,29.1328505,0
3610,-80.3397234,25.7402849,1
832,-81.2453388,28.5238506,1
9092,-81.5836617,30.1171139,0
14574,-80.1886423,26.5634743,1
16702,-82.2581917,28.764735,1
9096,-82.3796956,28.1040553,0
18224,-82.8360041,27.8562491,0
11828,-82.7565898,28.0244621,1
9944,-81.395672,30.1947271,0
15044,-80.293242,26.157605,0
9316,-82.3275798,27.8080551,0
11049,-81.6927695,26.5826338,1
5066,-80.2015391,26.0287542,1
3463,-80.1031927,26.2861004,0
7215,-81.3524254,28.4854032,0
13385,-83.3114479,30.8729605,0
1584,-82.3911048,27.5316915,0
15706,-80.4282066,25.6630466,1
5846,-80.1971389,25.894923,0
4049,-80.0632769,26.6008553,1
4904,-80.1029721,26.6276175,1
3165,-80.4125615,25.7774137,0
10503,-81.0364869,29.2769464,1
4648,-80.1165262,26.1244785,1
8320,-82.5526318,27.3983776,1
3321,-82.4092082,27.2783437,0
17438,-87.2977104,30.5067768,1
5934,-81.8180009,28.1338937,0
18332,-82.4486525,28.3011628,1
17267,-81.4326168,28.517474,0
7238,-80.0650716,26.8872293,0
8746,-80.2667001,26.3549095,0
14196,-80.2101823,26.1292615,0
11908,-80.2667001,26.3549095,1
5386,-81.3451127,28.7502687,0
1262,-80.1839799,26.0216993,1
7256,-80.1332618,26.113688,0
3591,-82.3424053,27.8133803,0
4218,-80.1304212,26.5647284,1
9529,-81.7716863,26.2983248,1
8857,-82.6586537,27.7996093,0
18341,-82.4943916,27.9315985,0
2679,-82.3577901,27.9120307,0
6865,-81.3788531,28.7335632,0
9165,-80.7200816,25.7136906,0
12033,-85.4173812,29.9839939,0
6691,-82.4752917,28.0633181,0
14960,-82.4789959,27.3122483,1
14365,-80.114622,26.5187723,1
17285,-81.8985089,28.9332031,0
5057,-80.1887281,26.4089139,0
17838,-82.4978409,28.1656715,0
2360,-82.6761132,27.7714212,1
8601,-81.6994344,30.2644489,0
16602,-82.3939155,28.2235684,1
16095,-82.6978361,28.006303,1
18164,-81.4098446,30.2698788,1
11317,-81.8985089,28.9332031,1
4576,-82.4626852,28.911728,1
12786,-82.5391924,28.4698713,0
13484,-80.7328158,28.3162072,1
16865,-81.7108796,26.2275991,0
239,-80.0844476,26.7368579,1
7720,-80.1936711,25.9902195,0
10439,-80.1415752,26.8292937,0
18219,-80.1887281,26.4089139,1
281,-82.6099969,28.0419041,0
17495,-81.820323,28.8542904,1
8726,-80.1537082,25.9655434,0
11547,-81.4287094,30.2752473,1
1980,-82.7508167,27.7933501,1
752,-80.1953189,26.172811,0
10474,-81.3039779,28.5506755,0
8970,-81.5300776,28.5788786,1
17540,-80.4464128,25.6786115,1
3564,-80.1384431,25.7846577,0
10250,-80.1332618,26.113688,0
12464,-82.5077613,27.2631414,0
9219,-81.1647962,29.5481622,0
10332,-80.0606673,26.7305347,0
15554,-82.5625577,28.0965046,1
5484,-81.5671075,30.2027919,0
8053,-82.2706017,28.1982744,0
6657,-80.4133785,25.7552576,1
4841,-82.5957279,28.4684773,1
6434,-81.3464859,29.840293,0
16373,-82.519537,27.9009985,1
4684,-80.0842228,26.6395589,0
16530,-80.1538432,25.8867442,0
15976,-81.206025,29.5893284,1
5099,-80.1018876,27.0269447,0
15077,-80.2232004,25.933389,1
12752,-80.1401178,26.7860197,1
11080,-81.9482964,26.546083,0
14190,-82.4307055,29.6486395,1
17648,-82.6296117,27.5105484,1
10798,-82.4394587,28.2590595,1
8556,-81.9250913,26.6650808,1
13153,-81.0912723,29.3978683,0
8039,-80.1267469,26.2168472,0
6218,-82.777187,27.8279946,0
8910,-80.2757966,26.1262132,0
14106,-81.6703271,26.5884722,0
254,-80.2433812,26.0158727,0
17748,-80.2633535,26.1424638,0
12431,-80.2699465,25.9422458,1
18944,-82.5240186,28.569016,1
14146,-81.7643195,24.554673,1
964,-81.4345349,28.6595313,0
16522,-80.3040827,27.1906218,0
12182,-86.4690483,30.402932,0
3123,-80.1789826,26.2387792,0
465,-80.2498312,26.1594929,0
7557,-81.3979803,30.3523024,0
4604,-80.2134832,26.199177,1
8645,-82.6114158,28.07077,0
2011,-80.6851325,28.0689673,1
15882,-82.5003822,28.1847544,0
9545,-81.281086,28.5227625,1
4360,-80.2795142,25.7270606,0
12397,-82.7524865,28.1810794,1
3606,-80.1949369,26.154099,0
15430,-81.0294553,28.8820046,1
10754,-81.2549581,28.5564402,1
3211,-81.4408091,28.6925988,0
3626,-82.5358087,27.3205594,0
12921,-81.7515563,24.5772104,0
6818,-81.5074499,30.3398443,1
3179,-80.0769305,26.484135,1
12122,-80.2659253,25.8511698,0
6064,-81.4328195,29.0695395,0
5947,-82.2071328,27.9147944,0
7205,-81.3024572,28.6317281,1
14481,-80.1507255,26.4491392,1
679,-82.7503315,28.059227,0
12888,-81.7397091,30.1694304,0
13390,-80.3544746,27.2838157,1
11140,-82.6810016,28.1876325,0
2704,-82.1120972,26.9802622,0
7036,-82.3577901,27.9120307,0
7305,-85.573497,30.503946,0
18156,-81.2645123,28.9917024,1
5653,-82.7104315,27.921735,0
5847,-81.2944984,28.4025411,1
4387,-82.046448,28.131487,1
1469,-81.0081852,29.0951932,0
7529,-80.4350149,25.1048592,1
8077,-81.2371747,29.5075547,1
12022,-82.5847453,28.3546412,0
3439,-80.2075798,26.6914941,1
17310,-82.5004242,27.3020123,0
14911,-80.1223831,25.8104862,0
13245,-81.8067462,26.236241,1
7064,-81.9945018,28.8171778,0
15175,-81.4345349,28.6595313,1
18595,-82.5443867,27.5426645,1
4088,-81.9588831,28.9411861,0
17421,-80.0647185,26.90007,1
15949,-81.2681407,28.7777511,0
2765,-80.4431121,25.688817,0
17333,-81.9199214,26.5486328,1
8168,-82.2987823,27.9483382,0
17887,-80.4080005,25.690418,1
8897,-80.1925598,26.3372494,0
626,-80.1014144,26.7130986,1
17032,-83.3070406,30.8276468,1
189,-81.2691834,29.7956495,0
7654,-80.6091413,28.3889594,1
12343,-82.3647054,28.0044427,0
14194,-82.4092082,27.2783437,0
15478,-80.3227839,25.9750531,0
1751,-80.3055024,26.0548388,0
2816,-80.2600636,26.3298105,0
6249,-80.1472221,26.2553184,0
17296,-80.2163743,26.2655401,0
11031,-80.3111873,25.5754955,0
5075,-82.0811108,26.922776,0
278,-81.3652989,28.524216,1
8928,-80.1222673,26.2633894,1
16048,-81.8828612,27.1037958,1
1879,-80.3058083,26.0155802,1
2281,-80.0800624,26.6020456,0
13645,-80.2772588,25.8144926,0
518,-81.5680094,30.2421551,1
13493,-86.6293887,30.4578453,1
18743,-80.0683319,26.6610429,0
9227,-80.1313807,25.7775236,1
16297,-80.6989979,24.9018956,0
11294,-80.1038533,26.2026547,0
3002,-81.1968008,28.6614176,1
13761,-82.4649404,27.3316808,1
13451,-86.461669,30.9183838,1
9605,-81.446841,27.4729378,0
16269,-80.1417033,26.5467216,1
5806,-81.6627174,28.839453,0
11708,-82.0238478,27.001156,0
12158,-80.1979094,25.9347899,0
627,-80.0647185,26.90007,1
11753,-82.1582515,28.0529254,0
18508,-82.4644384,27.9874353,0
9773,-82.2312592,27.919084,0
46,-80.2114174,25.8340918,0
9040,-80.4053516,27.2711968,0
1108,-80.1788466,25.9692201,1
3307,-80.1525231,26.8513974,0
15312,-80.2739022,25.8757754,1
2366,-80.133844,26.4017339,1
5226,-80.240105,25.9767983,0
16490,-81.9383043,26.6821307,0
3593,-81.3651796,28.2569121,1
13361,-82.744943,27.7524855,1
1348,-81.6357353,26.5802908,1
13506,-81.906719,28.060349,0
15409,-80.2345333,26.1675628,0
14768,-82.6765988,28.4084054,1
6257,-85.0093704,29.603101,0
13203,-80.1279281,26.3385234,1
17336,-82.4840479,28.1257832,1
1969,-82.7325853,27.9491563,1
2703,-80.3055024,26.0548388,1
17180,-81.8558271,26.5540127,1
11814,-80.2269133,26.3973945,0
13623,-86.5913733,30.5748878,1
15238,-80.2181469,25.8870844,1
16034,-82.1919811,26.8339538,0
9291,-80.2351227,25.8523535,0
6836,-80.071834,26.4032177,0
13943,-80.0745935,26.7866727,1
12119,-80.1218403,26.5806357,1
353,-82.4447734,27.4026817,0
7535,-82.5119667,27.9156566,0
15767,-81.3102137,28.7092139,1
6519,-81.9026902,26.657338,0
18996,-82.6538601,27.7815883,1
6087,-81.3980121,28.397197,1
14359,-81.6695815,26.8529402,0
6065,-81.2979645,28.7652123,1
13585,-80.1525231,26.8513974,0
9333,-80.1091985,26.1957352,1
10019,-81.4098446,30.2698788,0
17233,-80.2051872,25.9109854,1
4942,-82.33206,28.1757414,1
16858,-80.3133479,25.7019462,0
10084,-82.4798497,29.677987,0
17694,-81.9412024,28.9221592,1
8470,-81.4670317,28.4805056,0
1050,-82.683537,27.9955035,0
31,-80.1783328,26.0986303,0
12563,-82.6527195,27.7055043,1
4837,-80.2402882,26.1715883,0
18283,-80.1538432,25.8867442,1
8259,-82.4789959,27.3122483,1
6416,-81.2635778,29.1053914,1
18645,-80.050583,26.6562155,1
7546,-81.2074328,29.4933524,0
9987,-81.8907092,26.6709291,1
7614,-80.2419658,26.0554832,1
1002,-80.3035359,27.2801376,0
14187,-81.8653593,26.6330567,0
3878,-82.7355984,27.8019984,0
14805,-82.7232075,27.7759418,0
12104,-82.7028766,27.8188906,0
14854,-80.0338492,26.8039587,1
7582,-80.2229967,26.1888826,1
5116,-80.1861775,25.9578553,0
4457,-80.1715394,26.9240608,1
1352,-82.0311855,29.1128403,0
13664,-82.6230164,27.4557227,1
10458,-82.3588915,29.6165535,0
15850,-82.4644384,27.9874353,0
1462,-80.4196328,25.6220033,0
6012,-81.8289198,26.4542731,1
10801,-80.3544746,27.2838157,1
9617,-81.8245138,28.8066087,1
9611,-81.1968008,28.6614176,1
18980,-82.4388055,27.4245046,1
6518,-82.426859,27.9687918,0
12124,-82.6653412,27.5025318,1
12385,-80.0388086,26.7472098,1
14268,-81.8149081,26.2022278,1
106,-81.7826689,28.0950513,1
3761,-80.1911963,26.2873748,0
10052,-82.2352429,27.836586,1
6754,-80.2768643,25.6973561,0
11730,-80.2852208,25.8759411,1
16512,-80.1971389,25.894923,1
4448,-80.1881444,25.7722246,0
14463,-81.4050211,28.6575749,0
17209,-80.1974561,27.1940522,0
12334,-80.1849027,26.3294749,1
19126,-80.6031366,28.0699625,1
18750,-80.9164017,28.636397,0
6010,-80.695965,28.210902,1
221,-81.4861409,28.6017893,0
3685,-80.1569495,26.3143545,1
2132,-80.2330786,25.9890145,1
2276,-82.537046,27.3079178,0
9650,-82.5528538,28.4828261,0
15776,-81.1900477,28.6798479,1
9884,-80.1348088,26.386691,0
4697,-81.395672,30.1947271,0
1873,-81.2933948,28.6507695,1
10796,-80.2229967,26.1888826,1
10670,-80.1366433,26.3298433,0
9043,-80.1048517,26.3325701,1
6281,-82.3577901,27.9120307,0
16151,-80.1886423,26.5634743,1
7365,-82.5063963,27.2887142,1
1684,-80.214195,26.2262279,0
2021,-82.4256795,27.759871,1
9505,-82.0724588,26.9826856,0
10200,-80.287739,26.1583426,1
4388,-86.4873496,30.3839432,0
12253,-80.0643487,26.612757,1
804,-80.1669444,25.8109004,0
13159,-81.3504825,28.7086498,0
6145,-80.1949533,25.7555986,1
9934,-82.3856259,28.0391238,1
18076,-82.4495817,27.745752,1
454,-80.3647642,26.0489699,0
13183,-81.8180009,28.1338937,1
5086,-80.2122703,26.2434515,0
1947,-82.683537,27.9955035,0
13104,-82.6193528,28.1816013,0
11802,-80.2881785,26.295348,1
8368,-80.0995405,26.7545942,1
12410,-80.2725821,27.2309422,1
15448,-82.6547794,27.7471585,1
18465,-82.4447734,27.4026817,1
329,-82.8081865,27.8112951,1
462,-80.0641997,26.6982953,1
15239,-80.1257198,26.1070531,1
12701,-82.5281807,28.4901569,1
8251,-80.2103392,25.7448743,1
13288,-80.6095516,28.1985801,1
15977,-80.3513868,25.637884,0
18853,-82.3859166,28.2076822,0
18352,-82.5062158,27.2491796,1
4411,-82.4921768,27.2849461,0
5893,-82.7278184,28.0898479,0
4347,-80.4021772,25.725431,1
18647,-82.523612,28.078902,1
14062,-82.5280486,28.0912857,0
4662,-81.2985155,28.6857283,0
10421,-82.6573571,28.1885494,0
10150,-81.5850938,30.3210307,1
18098,-82.5663186,28.2503645,0
16464,-82.3577901,27.9120307,1
7787,-82.7128383,28.0758668,1
2560,-87.3946203,30.5007855,0
17392,-80.1951963,26.3809962,0
18113,-87.1925262,30.4368563,1
4104,-81.8070809,26.2556869,1
5850,-80.394451,26.1274143,0
6940,-81.4836331,28.5680345,1
13300,-82.5690855,27.321472,1
3898,-82.4188314,29.6937922,1
1668,-81.06897,29.347958,1
5559,-81.7726837,26.1658718,1
1826,-80.2695563,25.7075546,0
2566,-81.8065523,26.6839769,1
3633,-82.6446614,28.290558,1
1359,-80.2092143,26.7921834,0
594,-81.9867973,27.9454448,1
16389,-80.1384431,25.7846577,1
1340,-82.6230944,29.5841975,0
17179,-80.2780328,26.1427619,0
3937,-82.3986255,28.0600249,0
1077,-81.5164371,28.4056815,0
6835,-81.4408091,28.6925988,1
18442,-81.5830561,30.3816272,0
2989,-80.158587,26.4016207,1
8052,-80.2894042,26.0184381,0
9878,-82.4394587,28.2590595,0
12117,-82.492908,28.4562286,1
3693,-80.3510439,26.0004843,0
12600,-80.2608564,26.2376835,0
3158,-82.4192891,29.6815829,1
15059,-82.6973141,28.0196136,1
5596,-80.0643524,26.4116214,0
16375,-81.1787197,28.894274,0
11998,-82.7517648,27.8624512,0
3295,-81.7086597,30.3450251,1
11400,-80.184763,25.9189786,1
14877,-82.1003806,26.4604768,1
7936,-82.6114158,28.07077,0
14010,-80.1383586,25.8576782,1
4690,-80.3807243,26.110773,0
14578,-80.272168,26.2501371,1
18068,-82.4391929,27.2887121,0
15182,-80.1861775,25.9578553,1
3369,-80.3039408,25.640265,1
3381,-82.5723906,28.017084,0
7969,-82.5190353,27.2689356,0
4718,-81.5120863,30.2910144,0
13651,-80.215497,26.3165005,1
2619,-80.1040087,26.1245566,0
10616,-82.7928353,27.8765456,1
1301,-82.491931,27.3461539,0
16707,-82.7405354,27.8318686,1
12609,-81.4636346,27.5116059,1
4235,-81.9412024,28.9221592,0
11830,-80.0548826,26.757736,1
17979,-81.2378066,29.5338114,1
8123,-81.0294553,28.8820046,1
13489,-80.4051762,26.1276733,1
5737,-82.5496465,27.3804724,1
7495,-82.7849825,28.0300907,0
957,-80.3039408,25.640265,0
830,-82.5003139,27.9168559,0
2529,-82.4446868,28.1828897,0
12313,-80.1252244,25.8028426,0
5318,-81.9556207,28.2024192,1
16364,-80.1422606,25.7829704,1
10507,-82.3884201,27.7589967,0
18194,-80.1934935,26.0892803,1
14144,-81.5246278,28.5600005,0
19049,-80.8887719,28.9555322,1
10121,-80.0780543,26.6474481,0
13097,-80.3809625,26.1027595,0
2693,-80.0694283,26.4552616,1
7130,-80.0600356,26.4439032,0
932,-81.9420231,28.147075,1
16481,-82.5911694,27.3399443,1
5920,-81.5357813,30.174473,0
8810,-81.9505713,26.5927838,1
514,-80.1189959,25.9663855,0
603,-81.7352594,30.3957427,0
13504,-81.8758474,28.8121321,1
18590,-80.0745935,26.7866727,0
6439,-80.1422606,25.7829704,0
992,-80.1380095,26.4859981,1
